PerformanceID;EmployeeID;EnvironmentSatisfaction;JobSatisfaction;RelationshipSatisfaction;TrainingOpportunitiesWithinYear;TrainingOpportunitiesTaken;WorkLifeBalance;SelfRating;ManagerRating;ReviewDateNew
PR5880;A954-6310;3;5;2;1;3;2;5;4;2022-03-26
PR5881;C525-8BB9;5;4;3;1;0;3;5;4;2022-03-26
PR5882;9671-222C;4;5;5;1;0;5;4;4;2022-03-26
PR5883;9AAB-DCD0;4;5;5;1;0;5;5;4;2022-03-27
PR5884;9412-7AA6;4;3;4;1;1;2;3;3;2022-03-27
PR5885;184D-06FF;3;3;2;2;1;3;3;3;2022-03-27
PR5886;B0C2-0E3D;1;2;1;1;0;4;5;4;2022-03-27
PR5887;00E4-3D60;1;2;2;3;0;2;4;4;2022-03-28
PR5888;DD1E-583D;1;2;2;2;1;2;5;4;2022-03-28
PR5889;7B30-BAC8;4;5;2;1;3;4;3;3;2022-03-28
PR589;1A6D-AF5D;5;3;2;1;0;2;5;5;2015-04-02
PR5890;03C5-51AD;5;4;4;3;1;4;3;2;2022-03-29
PR5891;8BCA-723F;4;4;5;3;0;5;5;5;2022-03-29
PR5892;BFAF-1ED1;3;4;5;1;0;2;4;4;2022-03-29
PR5893;8FD9-AA59;3;3;4;2;3;3;3;2;2022-03-30
PR5894;86E2-73D1;3;5;4;1;1;4;4;3;2022-03-30
PR5895;C520-6F2B;3;4;4;1;0;2;4;3;2022-03-30
PR5896;A53B-DF3C;5;5;2;3;0;5;3;2;2022-03-30
PR5897;D933-AAC4;4;5;4;1;2;3;4;3;2022-03-30
PR5898;46C8-1E24;4;3;4;1;2;2;4;3;2022-03-30
PR5899;A105-470B;5;2;3;2;3;4;4;3;2022-03-31
PR59;C016-FA12;4;4;3;2;1;2;5;4;2013-02-26
PR590;E071-137E;4;2;2;1;0;4;3;2;2015-04-02
PR5900;0210-E0D8;3;3;3;3;3;5;3;3;2022-04-01
PR5901;07B2-D67A;4;4;3;2;1;4;5;4;2022-04-01
PR5902;819A-2C9C;4;4;5;2;1;2;4;4;2022-04-01
PR5903;2D85-ABDD;5;2;3;1;2;4;4;4;2022-04-01
PR5904;B6EC-313E;5;3;5;1;0;2;5;4;2022-04-02
PR5905;05F0-6F7B;5;3;2;1;0;4;5;5;2022-04-02
PR5906;1424-0B0C;4;5;4;1;1;2;3;3;2022-04-02
PR5907;D4DF-162F;5;3;4;3;1;5;3;3;2022-04-02
PR5908;6653-BD41;4;4;3;2;0;4;4;3;2022-04-03
PR5909;B49A-7D79;5;3;2;1;1;2;3;3;2022-04-03
PR591;0210-E0D8;4;4;4;2;1;2;3;2;2015-04-03
PR5910;20CA-404E;3;4;3;3;1;2;5;5;2022-04-03
PR5911;0D8F-C0F3;4;2;4;1;0;2;3;3;2022-04-04
PR5912;1799-5B3F;3;3;4;1;1;4;3;2;2022-04-04
PR5913;3B11-DF28;4;1;1;2;1;3;5;4;2022-04-04
PR5914;C95C-CE06;3;1;4;2;0;4;5;5;2022-04-04
PR5915;076F-8AA3;1;4;3;3;0;4;4;4;2022-04-05
PR5916;EDF2-2659;3;4;5;3;3;4;3;2;2022-04-05
PR5917;676C-C884;3;5;4;2;1;2;4;3;2022-04-05
PR5918;95D7-1CE9;4;5;3;3;0;4;4;3;2022-04-07
PR5919;2BD8-20A6;3;2;3;1;1;3;3;3;2022-04-07
PR592;07B2-D67A;5;3;5;3;0;4;3;2;2015-04-03
PR5920;B013-7D0C;5;3;3;2;2;4;5;5;2022-04-08
PR5921;531D-788E;3;2;3;1;0;3;3;3;2022-04-08
PR5922;8EA4-9179;4;3;4;2;1;4;4;3;2022-04-08
PR5923;61E2-6540;4;2;2;1;2;3;3;2;2022-04-08
PR5924;6B7D-82DB;4;5;2;3;0;2;4;3;2022-04-08
PR5925;AEDB-BB62;4;2;2;2;1;4;5;5;2022-04-09
PR5926;F430-0404;3;4;3;1;1;5;4;4;2022-04-09
PR5927;8733-BC3C;4;3;4;1;1;5;3;2;2022-04-09
PR5928;0BAF-7454;4;3;3;3;2;2;3;2;2022-04-09
PR5929;152E-8DB1;3;2;3;3;0;1;3;3;2022-04-10
PR593;B6EC-313E;4;4;5;1;0;2;4;4;2015-04-04
PR5930;1A7C-19DB;3;2;3;2;1;3;5;4;2022-04-10
PR5931;489B-14EC;3;5;2;3;1;3;3;2;2022-04-10
PR5932;D7F8-1775;5;2;2;1;2;3;3;2;2022-04-10
PR5933;9071-14B2;4;5;5;1;0;2;5;4;2022-04-10
PR5934;52CC-3E9E;5;3;2;3;1;4;3;2;2022-04-11
PR5935;A531-8159;5;2;5;2;0;5;4;4;2022-04-11
PR5936;21C8-00EC;3;5;3;1;1;5;3;2;2022-04-11
PR5937;8373-07C6;3;3;2;2;1;5;3;3;2022-04-11
PR5938;C5C2-985F;5;3;2;2;0;2;5;4;2022-04-12
PR5939;CDFB-6A08;5;3;5;1;1;2;3;3;2022-04-12
PR594;0D8F-C0F3;4;4;5;3;1;5;5;4;2015-04-06
PR5940;5C03-1009;3;4;2;2;1;3;5;4;2022-04-12
PR5941;EE91-1A9C;5;4;2;2;3;5;4;4;2022-04-13
PR5942;7CFC-C4DA;3;4;5;1;0;3;4;3;2022-04-13
PR5943;CF2F-8CA3;4;5;2;3;1;5;5;4;2022-04-13
PR5944;AC19-7EE7;4;2;3;3;1;3;4;3;2022-04-14
PR5945;4B7E-9DE5;3;3;4;1;0;3;4;4;2022-04-14
PR5946;7A98-768E;5;2;4;1;1;3;5;5;2022-04-15
PR5947;C3C0-349E;5;3;4;1;1;4;5;4;2022-04-15
PR5948;96F4-896C;5;4;5;3;2;3;3;2;2022-04-15
PR5949;B52E-BF41;4;5;5;3;1;2;5;4;2022-04-15
PR595;1799-5B3F;5;4;4;3;1;3;3;2;2015-04-06
PR5950;5D69-D350;3;2;4;2;2;3;4;3;2022-04-16
PR5951;4BE1-4A7B;3;2;2;2;2;3;5;5;2022-04-16
PR5952;10E9-4C86;3;3;4;3;0;5;3;2;2022-04-16
PR5953;6661-FA04;3;2;5;2;1;5;3;3;2022-04-16
PR5954;AB81-A3A0;5;5;4;2;0;3;3;2;2022-04-17
PR5955;9D01-8A02;5;5;3;1;2;2;3;3;2022-04-17
PR5956;6151-4A92;4;4;3;1;0;3;5;4;2022-04-17
PR5957;6BE1-09FB;4;5;4;2;1;2;5;5;2022-04-17
PR5958;EE7E-F5AC;4;5;4;1;0;3;3;2;2022-04-17
PR5959;FD3F-5255;4;3;2;2;2;2;3;3;2022-04-18
PR596;3B11-DF28;5;2;3;1;2;2;5;5;2015-04-06
PR5960;2D25-CAE8;3;3;2;1;1;3;4;4;2022-04-18
PR5961;1BEA-3835;5;5;4;2;1;4;3;2;2022-04-18
PR5962;C661-6A1C;3;2;5;1;1;3;3;3;2022-04-19
PR5963;C025-B8B6;3;5;4;1;0;5;4;3;2022-04-19
PR5964;5BDE-7102;3;2;5;1;1;2;5;4;2022-04-19
PR5965;9528-AA17;5;5;3;3;3;5;4;3;2022-04-20
PR5966;F9C6-39E2;4;3;3;1;2;5;3;2;2022-04-20
PR5967;4188-C61D;5;5;3;3;2;3;3;3;2022-04-21
PR5968;DFE3-6FA7;4;3;4;3;0;2;4;4;2022-04-21
PR5969;7335-4656;3;4;5;1;0;5;4;3;2022-04-21
PR597;076F-8AA3;4;2;5;1;0;5;4;4;2015-04-07
PR5970;ACF7-5B99;4;2;2;2;1;5;3;2;2022-04-21
PR5971;E503-C500;5;3;5;2;1;2;4;4;2022-04-21
PR5972;49B2-0364;3;3;3;2;1;4;3;3;2022-04-22
PR5973;920B-7B40;4;2;2;3;1;3;4;4;2022-04-22
PR5974;D754-4CDF;5;2;3;1;0;3;3;2;2022-04-22
PR5975;619D-D78F;5;5;4;1;0;3;3;2;2022-04-22
PR5976;51A4-EA6E;4;2;2;2;0;2;4;4;2022-04-23
PR5977;A4A4-F49C;4;3;4;2;1;2;4;4;2022-04-23
PR5978;23FC-93A5;4;5;5;2;0;3;5;4;2022-04-23
PR5979;924E-1035;4;3;5;1;2;4;3;2;2022-04-23
PR598;2FC6-7ED5;3;5;5;1;0;4;4;4;2015-04-07
PR5980;A31A-A90C;3;2;3;2;0;4;5;4;2022-04-24
PR5981;0626-7020;3;5;2;1;2;4;5;5;2022-04-24
PR5982;7EF0-2BF4;4;5;3;3;1;4;4;3;2022-04-24
PR5983;68D1-F434;4;2;4;2;1;2;5;5;2022-04-24
PR5984;1EEB-ABF7;5;2;3;1;1;3;5;5;2022-04-25
PR5985;9A9B-630B;1;2;2;2;1;4;5;4;2022-04-25
PR5986;9DB8-F763;1;1;4;2;2;3;5;4;2022-04-25
PR5987;D529-0BC2;1;3;3;1;3;2;3;3;2022-04-26
PR5988;4971-33F9;4;2;2;3;0;5;4;4;2022-04-26
PR5989;7CDB-25C4;4;5;5;2;1;5;4;4;2022-04-26
PR599;95D7-1CE9;3;4;3;1;0;5;4;4;2015-04-09
PR5990;1AC8-361F;4;2;4;1;0;4;5;5;2022-04-27
PR5991;D93A-CC98;4;3;2;1;1;4;5;5;2022-04-27
PR5992;EE63-4E57;4;4;2;2;1;2;5;5;2022-04-27
PR5993;F1BD-033D;3;4;3;1;0;2;4;4;2022-04-27
PR5994;05CD-292D;5;3;4;1;2;2;4;4;2022-04-27
PR5995;4DDB-A84D;3;4;5;1;0;2;3;2;2022-04-27
PR5996;7B96-B655;4;5;2;1;1;2;4;4;2022-04-27
PR5997;C79A-E5E1;3;3;3;1;2;2;3;3;2022-04-28
PR5998;5D73-961A;3;3;2;1;1;3;5;5;2022-04-28
PR5999;A1B4-5481;5;4;3;2;0;5;4;3;2022-04-29
PR60;1FE3-22BF;3;3;2;3;0;2;4;4;2013-02-26
PR600;B013-7D0C;4;4;2;3;2;4;4;4;2015-04-10
PR6000;D49C-096C;3;3;2;2;2;2;5;5;2022-04-29
PR6001;2F04-931F;5;5;5;3;1;5;4;4;2022-04-29
PR6002;380E-44B4;5;4;2;2;3;4;3;2;2022-04-29
PR6003;5639-70C0;4;3;4;3;0;2;3;2;2022-04-29
PR6004;327B-F6D3;5;5;2;3;1;4;5;4;2022-04-30
PR6005;B148-55FB;5;2;2;3;0;3;5;5;2022-04-30
PR6006;354B-3BC6;4;3;4;2;3;2;4;3;2022-04-30
PR6007;7BA2-EBDE;4;3;3;3;0;3;5;4;2022-04-30
PR6008;1472-9F69;3;4;3;3;1;5;5;5;2022-05-01
PR6009;59DB-8465;5;5;5;1;2;3;5;4;2022-05-01
PR601;531D-788E;4;2;2;2;2;5;5;4;2015-04-10
PR6010;D31B-BEF8;5;4;5;3;0;5;4;4;2022-05-02
PR6011;565B-C207;4;3;5;1;2;5;5;4;2022-05-02
PR6012;B90D-4BEF;3;3;5;2;1;2;4;3;2022-05-02
PR6013;13E5-2F17;4;2;2;3;1;3;3;2;2022-05-03
PR6014;ADF8-AD57;5;3;4;2;2;3;3;3;2022-05-03
PR6015;ED5D-E9D8;4;3;4;1;1;4;5;4;2022-05-03
PR6016;FB1D-5A51;3;2;2;1;0;1;3;2;2022-05-03
PR6017;FE2B-3DC7;3;4;3;2;0;3;4;4;2022-05-04
PR6018;F3D0-41D1;4;3;4;3;0;5;3;3;2022-05-04
PR6019;11AE-3E4D;4;3;3;3;3;3;4;4;2022-05-04
PR602;AEDB-BB62;3;4;3;2;2;5;4;3;2015-04-11
PR6020;2CA8-4E1B;5;3;5;1;0;2;3;3;2022-05-05
PR6021;08E4-D3D5;5;4;4;3;1;3;5;5;2022-05-05
PR6022;D2BE-E6F6;4;2;3;1;3;2;3;2;2022-05-05
PR6023;E8B6-8BAE;3;5;3;1;3;3;5;4;2022-05-06
PR6024;30CC-9AD8;4;5;5;1;1;4;5;4;2022-05-06
PR6025;291F-B604;3;4;5;3;2;4;3;2;2022-05-07
PR6026;692B-7152;4;5;3;3;1;2;3;3;2022-05-07
PR6027;5A65-768A;3;2;2;2;0;2;4;3;2022-05-07
PR6028;4657-FE18;5;5;4;3;1;5;5;5;2022-05-08
PR6029;4C41-7F73;4;5;4;2;0;4;4;3;2022-05-08
PR603;7BD4-7BFB;4;2;3;1;1;4;4;4;2015-04-11
PR6030;F573-D043;4;3;2;1;0;4;3;3;2022-05-08
PR6031;E28D-424B;5;4;4;2;1;2;5;4;2022-05-09
PR6032;28F4-8367;3;5;2;1;0;2;3;2;2022-05-09
PR6033;A848-F98B;3;2;3;3;0;2;5;5;2022-05-10
PR6034;DA4C-7F2E;5;2;5;3;0;5;5;4;2022-05-10
PR6035;F9BA-C7C8;5;4;5;1;0;3;5;4;2022-05-10
PR6036;1C87-44CB;5;3;2;1;0;3;3;2;2022-05-11
PR6037;41FE-D257;3;5;3;2;0;4;5;4;2022-05-11
PR6038;A690-3D5D;4;3;2;2;1;4;3;2;2022-05-11
PR6039;C9FF-3A25;2;4;1;2;2;4;3;2;2022-05-12
PR604;152E-8DB1;3;2;2;1;2;4;3;2;2015-04-12
PR6040;BE93-0736;2;2;1;3;0;4;5;5;2022-05-12
PR6041;BBD0-FB7D;4;3;2;3;0;4;3;3;2022-05-12
PR6042;1F0F-458C;2;3;2;1;2;1;4;4;2022-05-13
PR6043;A184-3B30;3;4;3;1;1;3;3;2;2022-05-13
PR6044;801C-89BF;3;3;4;3;0;3;5;5;2022-05-13
PR6045;C8BC-3B77;5;2;4;1;0;2;4;3;2022-05-13
PR6046;ECC7-B638;3;4;2;1;0;2;3;3;2022-05-13
PR6047;DE6C-86FC;4;4;3;3;0;2;3;2;2022-05-14
PR6048;1C57-5F2A;3;4;4;1;1;4;3;3;2022-05-14
PR6049;E676-215C;3;3;4;3;1;2;3;2;2022-05-14
PR605;1A7C-19DB;3;5;5;3;1;4;5;5;2015-04-12
PR6050;61F3-DE78;3;4;2;2;2;2;5;5;2022-05-14
PR6051;0A05-3943;3;4;2;3;0;5;3;2;2022-05-15
PR6052;9F65-F612;3;2;5;1;1;4;4;3;2022-05-15
PR6053;64D6-0D5F;3;4;3;3;0;5;4;4;2022-05-15
PR6054;26DF-1241;3;2;2;1;1;5;4;4;2022-05-15
PR6055;2BCE-F73C;3;5;4;1;0;3;5;4;2022-05-15
PR6056;6B5B-8080;4;5;3;3;2;4;3;3;2022-05-15
PR6057;3F25-EF5E;3;5;5;3;1;5;5;5;2022-05-15
PR6058;9D3C-DA45;5;3;5;1;1;3;3;3;2022-05-16
PR6059;FAD6-EAA3;3;3;3;2;0;2;3;3;2022-05-16
PR606;489B-14EC;3;3;5;3;3;5;3;2;2015-04-12
PR6060;2523-EFD4;3;3;4;3;2;2;5;4;2022-05-17
PR6061;3A20-7C3E;4;5;2;3;0;2;5;4;2022-05-17
PR6062;3CFD-6622;4;4;2;2;0;4;3;2;2022-05-17
PR6063;4D59-B831;4;4;3;2;0;5;5;5;2022-05-18
PR6064;5060-A677;5;3;3;1;0;4;3;2;2022-05-18
PR6065;A2D0-E2D2;5;3;2;2;2;3;3;2;2022-05-18
PR6066;BE54-8537;3;5;5;1;1;3;3;2;2022-05-18
PR6067;494B-7047;5;4;2;3;0;2;4;4;2022-05-18
PR6068;9461-9439;5;4;5;2;1;3;4;4;2022-05-18
PR6069;C96B-43C7;5;2;5;3;2;4;4;4;2022-05-18
PR607;52CC-3E9E;5;5;4;2;0;3;4;4;2015-04-13
PR6070;9169-FC4B;3;5;3;3;1;5;3;2;2022-05-19
PR6071;72A2-1105;3;5;3;2;3;3;5;4;2022-05-19
PR6072;E9D9-787A;4;3;4;1;1;4;4;4;2022-05-19
PR6073;00B0-F199;1;3;4;3;2;2;4;4;2022-05-20
PR6074;5988-3855;2;3;4;3;1;3;4;3;2022-05-20
PR6075;1705-0DE5;1;3;1;1;2;4;4;3;2022-05-21
PR6076;8766-F1E7;3;2;4;3;2;4;4;4;2022-05-22
PR6077;45F9-3A37;1;4;1;3;0;4;4;3;2022-05-22
PR6078;BD1B-53A3;5;4;2;1;1;3;5;4;2022-05-22
PR6079;81BE-17CD;3;3;4;1;1;2;3;3;2022-05-22
PR608;A531-8159;5;4;2;2;0;3;5;5;2015-04-13
PR6080;1B7F-73A9;4;4;5;2;0;5;4;4;2022-05-22
PR6081;3B90-B998;4;4;3;1;0;2;3;3;2022-05-22
PR6082;DF5F-5ED9;1;3;4;3;1;2;5;5;2022-05-22
PR6083;4FCD-7D65;3;1;4;1;1;1;3;3;2022-05-22
PR6084;6A09-C910;4;2;3;2;0;2;3;2;2022-05-22
PR6085;A1AB-EE7C;4;3;3;3;1;5;4;4;2022-05-22
PR6086;06DE-E772;3;3;4;3;0;2;3;2;2022-05-23
PR6087;0F83-39C1;4;3;5;2;1;5;4;4;2022-05-23
PR6088;ED49-73D3;5;5;4;3;1;4;5;4;2022-05-23
PR6089;9C24-CD7A;3;2;2;1;0;4;5;4;2022-05-24
PR609;C5C2-985F;5;2;3;3;3;3;4;4;2015-04-14
PR6090;242A-4FA0;3;3;4;1;0;2;5;5;2022-05-24
PR6091;566A-FC64;4;4;1;1;3;2;5;4;2022-05-24
PR6092;BE07-BE80;1;4;4;1;2;1;3;2;2022-05-24
PR6093;D91C-815B;3;2;1;3;0;2;4;3;2022-05-25
PR6094;29C2-1A3F;4;1;2;2;0;1;3;3;2022-05-25
PR6095;462E-03DF;2;3;3;3;0;4;3;3;2022-05-25
PR6096;2F98-E645;4;2;1;3;0;1;4;3;2022-05-26
PR6097;F469-0427;2;4;4;2;0;3;3;3;2022-05-26
PR6098;4938-402A;3;4;2;3;0;3;4;3;2022-05-26
PR6099;3E3B-681D;3;4;3;3;1;3;5;4;2022-05-26
PR61;3560-C117;4;4;3;3;0;5;4;3;2013-02-27
PR610;CDFB-6A08;3;5;3;3;1;2;4;3;2015-04-14
PR6100;0742-C802;5;4;5;3;3;2;3;2;2022-05-27
PR6101;C08F-94F9;4;4;2;3;0;4;3;3;2022-05-28
PR6102;DEBE-1622;4;4;3;3;1;5;5;5;2022-05-28
PR6103;6965-C170;3;2;5;3;2;3;5;4;2022-05-28
PR6104;7349-CCE0;4;3;2;2;0;3;4;3;2022-05-28
PR6105;8FF0-0F7A;3;3;3;1;1;4;4;3;2022-05-29
PR6106;259B-6C50;4;3;2;1;3;3;4;4;2022-05-29
PR6107;6313-8E62;4;5;4;2;0;4;4;3;2022-05-30
PR6108;F662-DEA5;4;5;5;2;1;2;4;4;2022-05-30
PR6109;76ED-1CF5;4;3;3;2;2;5;4;3;2022-05-30
PR611;5C03-1009;4;2;5;1;1;4;5;4;2015-04-14
PR6110;2FAE-9278;5;4;2;3;1;5;4;3;2022-05-30
PR6111;FC47-1953;3;4;4;3;2;3;5;5;2022-05-30
PR6112;EFA2-B2D0;5;4;4;3;0;2;3;2;2022-05-30
PR6113;B3AF-7E58;3;2;2;3;0;4;3;2;2022-05-31
PR6114;64BA-99F0;4;4;5;3;0;5;4;3;2022-05-31
PR6115;8663-3E02;4;4;5;3;2;3;3;2;2022-05-31
PR6116;F523-1135;3;4;5;2;0;3;3;2;2022-05-31
PR6117;5C87-D7BB;4;5;4;1;0;3;3;3;2022-05-31
PR6118;3A2C-ABB8;4;4;4;2;0;5;4;3;2022-06-01
PR6119;0C7B-2EA6;5;3;2;3;0;4;4;4;2022-06-02
PR612;EE91-1A9C;5;2;2;1;0;5;5;5;2015-04-15
PR6120;06E8-4FD4;5;3;5;2;1;3;3;3;2022-06-03
PR6121;9D7B-9B37;3;2;5;2;0;5;3;3;2022-06-04
PR6122;BBE1-D4A5;4;3;4;1;2;3;3;3;2022-06-04
PR6123;DDBF-9C79;1;2;3;1;2;2;4;4;2022-06-05
PR6124;6CAD-47F0;1;2;2;3;1;3;3;2;2022-06-05
PR6125;CD4D-7BBA;3;1;4;2;0;2;4;3;2022-06-05
PR6126;AFE1-76D3;3;2;5;3;0;3;5;5;2022-06-05
PR6127;F72A-48DD;3;3;2;1;1;3;4;3;2022-06-05
PR6128;A072-D80B;3;5;3;3;2;5;3;2;2022-06-05
PR6129;D3F6-A313;3;2;3;3;2;4;4;4;2022-06-06
PR613;7CFC-C4DA;3;5;2;3;1;2;4;3;2015-04-15
PR6130;2B70-5A31;4;5;3;3;1;3;4;3;2022-06-06
PR6131;E8D3-CABA;3;4;3;2;3;4;5;5;2022-06-06
PR6132;F60C-4888;3;3;4;1;1;3;4;3;2022-06-07
PR6133;0EA5-3A95;2;2;4;3;1;3;3;2;2022-06-07
PR6134;48B9-8A61;4;1;4;3;1;3;5;5;2022-06-07
PR6135;801E-9D0E;4;4;4;2;1;2;3;3;2022-06-07
PR6136;B785-D8F8;5;2;4;3;1;5;4;3;2022-06-08
PR6137;D584-4E31;5;4;5;2;1;5;4;3;2022-06-08
PR6138;D8F6-DED3;4;2;3;3;0;4;3;2;2022-06-08
PR6139;8A40-C85A;4;4;5;2;0;3;3;2;2022-06-09
PR614;CF2F-8CA3;4;2;5;2;0;2;5;5;2015-04-15
PR6140;19C3-DAE4;4;3;3;3;1;3;4;4;2022-06-09
PR6141;3C73-12A0;5;2;5;3;2;4;4;4;2022-06-09
PR6142;DC67-3B66;4;3;4;2;0;5;5;4;2022-06-10
PR6143;76FD-F574;3;5;3;3;2;4;5;5;2022-06-10
PR6144;E81C-A653;5;5;3;1;1;5;3;3;2022-06-11
PR6145;DFDC-286C;4;2;2;1;1;3;3;3;2022-06-12
PR6146;3E42-57C8;3;4;5;1;0;2;3;2;2022-06-13
PR6147;E9B9-3944;2;2;2;3;0;4;3;2;2022-06-13
PR6148;A91B-7DC5;1;2;2;3;2;3;3;2;2022-06-13
PR6149;B967-D6D3;2;4;3;3;3;3;4;3;2022-06-13
PR615;7A98-768E;4;4;3;1;2;4;4;3;2015-04-17
PR6150;648E-FE5F;4;5;3;2;3;2;5;5;2022-06-13
PR6151;217C-7180;5;2;5;1;0;5;3;3;2022-06-13
PR6152;5416-F925;5;5;5;2;3;4;5;5;2022-06-14
PR6153;07C3-7429;5;3;3;1;0;3;3;2;2022-06-14
PR6154;16B6-9C29;5;5;2;1;0;4;3;2;2022-06-14
PR6155;D4BE-786C;4;2;5;2;0;2;5;4;2022-06-14
PR6156;AB5F-244C;1;1;3;1;3;4;3;2;2022-06-15
PR6157;4F64-A0E2;1;2;1;3;2;3;3;2;2022-06-15
PR6158;1E61-70EC;1;3;1;1;1;2;4;3;2022-06-16
PR6159;549F-B3E7;5;3;3;2;1;3;4;3;2022-06-16
PR616;C3C0-349E;5;2;2;2;0;3;5;4;2015-04-17
PR6160;6FE3-2270;3;5;5;2;0;4;3;3;2022-06-16
PR6161;22FF-9076;5;3;3;2;0;5;4;3;2022-06-16
PR6162;B8A5-07A1;5;3;5;3;2;5;5;5;2022-06-16
PR6163;C6F6-CDFE;5;4;2;2;0;5;3;3;2022-06-16
PR6164;72D8-2284;4;2;2;1;1;4;5;4;2022-06-16
PR6165;005C-E0FB;3;4;5;3;0;4;4;4;2022-06-17
PR6166;90C4-1053;3;5;4;2;1;3;3;2;2022-06-17
PR6167;00A3-2445;4;5;5;1;2;4;4;4;2022-06-18
PR6168;BDC5-51CF;3;2;4;2;0;3;4;3;2022-06-20
PR6169;5468-EEE1;3;5;4;2;1;2;4;4;2022-06-20
PR617;5D69-D350;3;2;3;3;2;5;3;3;2015-04-18
PR6170;F2BA-F63A;3;2;3;2;0;2;3;3;2022-06-20
PR6171;2E72-4BF1;5;4;5;1;0;5;3;2;2022-06-21
PR6172;2937-EB65;4;4;4;2;0;3;4;3;2022-06-21
PR6173;3EB2-9111;4;2;3;3;0;5;3;2;2022-06-22
PR6174;8822-B9C5;3;4;2;2;0;4;4;3;2022-06-22
PR6175;5544-4583;3;4;2;1;0;4;3;2;2022-06-22
PR6176;9CE9-B0D5;3;5;4;1;1;2;4;4;2022-06-22
PR6177;23E6-A67A;5;5;5;2;1;2;5;4;2022-06-22
PR6178;5000-8203;3;5;4;2;1;4;4;4;2022-06-22
PR6179;9AAD-D3C1;5;5;5;3;1;2;4;3;2022-06-23
PR618;4BE1-4A7B;3;3;4;2;1;5;3;3;2015-04-18
PR6180;95CB-4E31;5;2;3;2;1;5;4;4;2022-06-23
PR6181;9BE8-2C44;3;2;2;1;2;3;4;3;2022-06-23
PR6182;AA67-CB22;5;5;3;1;3;2;4;4;2022-06-24
PR6183;4CCA-B1E6;3;2;2;3;0;4;4;4;2022-06-25
PR6184;E8F5-C47D;4;2;2;3;1;3;3;3;2022-06-25
PR6185;8026-658D;5;5;4;1;2;3;5;4;2022-06-25
PR6186;F5CC-33FA;2;1;2;1;1;2;5;5;2022-06-25
PR6187;6FA6-DBB9;4;2;1;3;1;3;3;3;2022-06-25
PR6188;35D2-818A;2;1;1;1;1;4;5;5;2022-06-26
PR6189;24DD-6D7C;3;2;2;3;1;2;4;3;2022-06-26
PR619;FD3F-5255;3;4;5;1;0;3;5;5;2015-04-20
PR6190;A89C-9A1E;5;5;3;3;1;2;4;3;2022-06-26
PR6191;C0C7-A3EF;3;2;3;3;2;4;5;4;2022-06-27
PR6192;C385-CDBE;3;4;4;3;3;4;5;5;2022-06-27
PR6193;342B-0932;5;5;5;3;0;4;3;3;2022-06-27
PR6194;2B7A-9C73;5;3;4;3;1;2;5;4;2022-06-28
PR6195;E46A-3676;3;2;2;3;0;1;4;3;2022-06-28
PR6196;ABDA-F749;2;1;1;2;1;1;4;4;2022-06-28
PR6197;6A0D-9C4D;1;2;1;1;3;1;5;4;2022-06-29
PR6198;D676-4ECC;5;3;4;1;0;4;4;4;2022-06-29
PR6199;74F3-DF3D;4;4;5;2;0;2;4;3;2022-06-29
PR62;596B-33F4;3;2;4;3;0;2;4;4;2013-02-28
PR620;C661-6A1C;3;2;2;1;1;2;3;2;2015-04-21
PR6200;C026-3E38;5;4;5;2;0;2;5;5;2022-06-29
PR6201;AF11-04C3;4;4;3;3;0;2;3;2;2022-06-29
PR6202;4C88-27A1;4;4;3;3;1;5;4;3;2022-06-30
PR6203;5731-90E6;5;2;4;1;1;4;4;4;2022-06-30
PR6204;FBC2-C5FA;5;5;4;2;2;2;4;4;2022-06-30
PR6205;5E9A-FE30;4;4;3;2;1;2;3;3;2022-06-30
PR6206;E72B-64FA;4;2;3;2;3;5;3;2;2022-06-30
PR6207;E480-FF03;5;2;2;1;2;3;3;3;2022-06-30
PR6208;10C9-925C;4;4;3;1;2;3;4;4;2022-06-30
PR6209;3747-3110;4;4;3;3;0;5;4;4;2022-07-01
PR621;9528-AA17;5;4;2;2;0;3;4;3;2015-04-22
PR6210;F9B6-C80B;4;4;4;1;0;4;4;4;2022-07-02
PR6211;0AA2-881A;3;2;3;2;0;4;4;4;2022-07-03
PR6212;A7F8-24EA;5;2;3;1;2;4;4;4;2022-07-03
PR6213;2F85-AF81;4;3;5;3;0;2;5;5;2022-07-04
PR6214;5395-75A1;5;5;4;3;0;4;3;3;2022-07-04
PR6215;5919-4ADE;4;4;5;2;1;4;3;2;2022-07-04
PR6216;68C4-272C;3;4;5;3;0;2;4;3;2022-07-04
PR6217;CF5D-0E32;5;4;4;3;1;5;4;3;2022-07-04
PR6218;427A-8C69;4;3;2;1;1;3;3;2;2022-07-05
PR6219;C389-FC34;4;3;3;3;0;5;3;2;2022-07-05
PR622;4188-C61D;3;2;5;3;2;5;5;4;2015-04-23
PR6220;ABB0-9B03;4;4;5;2;2;4;4;3;2022-07-05
PR6221;781F-6C21;5;5;4;3;1;5;5;4;2022-07-06
PR6222;8B79-18F1;4;3;5;1;0;3;5;4;2022-07-07
PR6223;AF58-5D1B;3;2;4;2;0;4;3;2;2022-07-07
PR6224;0E79-8257;5;3;2;1;1;4;4;3;2022-07-07
PR6225;03D9-FF08;3;5;3;3;0;5;4;3;2022-07-07
PR6226;0FC8-561B;4;5;2;2;3;5;4;4;2022-07-08
PR6227;7B98-EA6F;3;4;5;3;2;5;5;4;2022-07-08
